com_id	artigo	process_class	process_number	process_key	relator	redator	julgamento_data	dje_data	turma	tema_rg	sumula_num	sumula_tipo	merito_status	stf_incidente	url_principal	urls_todas	link_labels	referencia	texto_preview	fonte_relator	fonte_processo
81517	cf-art-134																		A relação entre a atuação da Defensoria Pública e a defesa do Estado Democrático de Direito, ademais, deflui da interpretação sistemático-teleológica das cláusulas da inafastabilidade da jurisdição e 		
71837	cf-art-134																		Legitimidade ativa da Defensoria Pública para ajuizar ação civil pública (art. 5º, II, da Lei 7.347/1985, alterado pelo art. 2º da Lei 11.448/2007). Tutela de interesses transindividuais (coletivos st		
71838	cf-art-134																		Art. 104 da Constituição do Estado de Santa Catarina. LC estadual 155/1997. Convênio com a seccional da Ordem dos Advogados do Brasil (OAB/SC) para prestação de serviço de defensoria pública dativa. I		
71859	cf-art-134																		Lei 8.742, de 30-11-2005, do Estado do Rio Grande do Norte, que dispõe sobre a contratação temporária de advogados para o exercício da função de defensor público, no âmbito da Defensoria Pública do Es		
71841	cf-art-134																		A Defensoria Pública, enquanto instituição permanente, essencial à função jurisdicional do Estado, qualifica-se como instrumento de concretização dos direitos e das liberdades de que são titulares as 		
71842	cf-art-134																		Norma estadual que atribui à Defensoria Pública do Estado a defesa judicial de servidores públicos estaduais processados civil ou criminalmente em razão do regular exercício do cargo extrapola o model		
89044	cf-art-134	RE	1140005	RE_1140005	Luís Roberto Barroso		26-6-2023	16-8-2023	P	1			julgado	5487108	https://portal.stf.jus.br/processos/downloadTexto.asp?id=5808943&amp;ext=RTF	https://portal.stf.jus.br/processos/downloadTexto.asp?id=5808943&amp;ext=RTF | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=5487108&amp;numeroProcesso=1140005&amp;classeProcesso=RE&amp;numeroTema=1002	RE 1.140.005 | Tema 1.002	 RE 1.140.005 , rel. min. Roberto Barroso, j. 26-6-2023, P, DJE de 16-8-2023, Tema 1.002 , com mérito julgado.	"Repercussão geral ""1. É devido o pagamento de honorários sucumbenciais à Defensoria Pública, quando representa parte vencedora em demanda ajuizada contra qualquer ente público, inclusive aquele que in"	ref	ref
76737	cf-art-134	RE	733433	RE_733433	Dias Toffoli		4-11-2015	7-4-2016	P	607			julgado		http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=10669457	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=10669457 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=406334	RE 733.433 | ADI 3.943	 RE 733.433 , rel. min. Dias Toffoli, j. 4-11-2015, P, DJE de 7-4-2016, Tema 607, com mérito julgado.	(...) a Defensoria Pública tem legitimidade para a propositura de ação civil pública que vise a promover a tutela judicial de direitos difusos e coletivos de que sejam titulares, em tese, pessoas nece	ref	ref
91453	cf-art-134	HC	230677	HC_230677	André Mendonça		4-12-2023	5-2-2024	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=773963742	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=773963742	HC 230.677 AgR	 HC 230.677 AgR , rel. min. André Mendonça, j. 4-12-2023, 2ª T, DJE de 5-2-2024.	Julgados correlatos A jurisprudência desta Suprema Corte é no sentido de que a intimação da Defensoria Pública da União se aperfeiçoa com a remessa dos autos à instituição. A intimação pessoal da Defe	ref	ref
80462	cf-art-134	SL	866	SL_866	Dias Toffoli		13-9-2019	2-10-2019	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=751028215	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=751028215	SL 866 AgR	 SL 866 AgR , rel. min. Dias Toffoli, j. 13-9-2019, P, DJE de 2-10-2019.	A Defensoria Pública tem a garantia de estar em juízo para defesa de suas prerrogativas e funções institucionais, não se mostrando necessário, nessa hipótese, que sua representação judicial fique a ca	ref	ref
78897	cf-art-134																		Ação cível originária. Ilegitimidade ativa da DPU. (...) Ação cível originária ajuizada pela Defensoria Pública em face da União e dos Estados-membros, objetivando a extensão, a todos os servidores ci		
71855	cf-art-134																		É nula, por violação dos princípios do contraditório e da ampla defesa, a audiência de instrução realizada sem a presença da Defensoria Pública, não intimada pessoalmente para o ato, máxime quando a p		
71836	cf-art-134																		Defensoria Pública. Implantação. Omissão estatal que compromete e frustra direitos fundamentais de pessoas necessitadas. Situação constitucionalmente intolerável. O reconhecimento, em favor de populaç		
71856	cf-art-134																		A representação processual pela Defensoria Pública, in casu , Defensoria Pública da União, faz-se por defensor público integrante de seu quadro funcional, independentemente de mandato, ressalvados os 		
71857	cf-art-134																		Intimação pessoal do defensor público. Ofício encaminhado ao defensor público-geral e recebido por servidor do órgão. Intimação pessoal configurada. (...) Configura-se razoável, para fins de intimação		
71858	cf-art-134																		Não é nulo o julgamento de apelação sem a intimação pessoal de defensor dativo, nos casos anteriores à entrada em vigor da Lei 9.271/1996.		
71839	cf-art-134																		Ministério Público. Legitimidade ativa. Medida judicial para internação compulsória de pessoa vítima de alcoolismo. Ausência. O Ministério Público não tem legitimidade ativa ad causam para requerer a 		
71843	cf-art-134																		O legislador, tendo presentes razões de ordem material e estrutural que oneram o desempenho, pelo defensor público, dos relevantes encargos que se inserem na esfera de suas atribuições institucionais,		
89229	cf-art-134	ADI	7305	ADI_7305	Gilmar Mendes		15-8-2023	23-8-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360316207&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360316207&amp;ext=.pdf	ADI 7.305	 ADI 7.305 , rel. min. Gilmar Mendes, j. 15-8-2023, P, DJE de 23-8-2023.	Controle concentrado de constitucionalidade A LC n 80/94 não permite a utilização de tempo anterior ao ingresso na carreira para fins de desempate entre aqueles que estejam concorrendo à promoção por 	ref	ref
70996	cf-art-134	ADI	230	ADI_230	Cármen Lúcia			30-10-2014	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=630104	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=630104	ADI 230	 ADI 230 , rel. min. Cármen Lúcia, j. 1º-2-2010, P, DJE de 30-10-2014.	Ação direta de inconstitucionalidade. Defensor público estadual: garantias e prerrogativas. (...) Não contraria a Constituição da República o direito de os defensores públicos se comunicarem pessoal e	ref	ref
44007	cf-art-134																		Investidura e provimento dos cargos da carreira de defensor público estadual. Servidores estaduais investidos na função de defensor público e nos cargos de assistente jurídico de penitenciária e de an		
36071	cf-art-134																		O § 1º do art. 134 da Constituição do Brasil repudia o desempenho, pelos membros da Defensoria Pública, de atividades próprias da advocacia privada. Improcede o argumento de que o exercício da advocac		
30593	cf-art-134																		É inconstitucional lei complementar estadual, que, ao fixar critérios destinados a definir a escolha do defensor público-geral do Estado e demais agentes integrantes da administração superior da defen		
88323	cf-art-134																		Repercussão geral É inconstitucional a exigência de inscrição do Defensor Público nos quadros da Ordem dos Advogados do Brasil.		
66635	cf-art-134																		Ministério Público. Ação civil ex delicto . CPP, art. 68. Norma ainda constitucional. Estágio intermediário, de caráter transitório, entre a situação de constitucionalidade e o estado de inconstitucio		
89578	cf-art-134	ADI	5217	ADI_5217	Nunes Marques		22-8-2023	28-9-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361468143&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361468143&amp;ext=.pdf	ADI 5.217	 ADI 5.217 , rel. min. Nunes Marques, j. 22-8-2023, P, DJE de 28-9-2023.	Controle concentrado de constitucionalidade É reservada à Defensoria Pública a iniciativa para instaurar processo legislativo que venha a dispor sobre sua estrutura e organização, sendo vedado ao Gove	ref	ref
67899	cf-art-134	ADPF	307	ADPF_307	Dias Toffoli		19-12-2013	27-3-2014	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=5519916	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=5519916	ADPF 307 MC-REF	 ADPF 307 MC-REF , rel. min. Dias Toffoli, j. 19-12-2013, P, DJE de 27-3-2014.	Nos termos do art. 134, § 2º, da CF, não é dado ao chefe do Poder Executivo estadual, de forma unilateral, reduzir a proposta orçamentária da defensoria pública quando essa é compatível com a LDO. Cab	ref	ref
63617	cf-art-134																		É inconstitucional toda norma que, impondo a Defensoria Pública estadual, para prestação de serviço jurídico integral e gratuito aos necessitados, a obrigatoriedade de assinatura de convênio exclusivo		
40051	cf-art-134																		A EC 45/2004 outorgou expressamente autonomia funcional e administrativa às defensorias públicas estaduais, além da iniciativa para a propositura de seus orçamentos (art. 134, § 2º): donde, ser incons		
88880	cf-art-134	ADI	7317	ADI_7317	Cármen Lúcia		3-5-2023	10-5-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15357857312&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15357857312&amp;ext=.pdf	ADI 7.317	 ADI 7.317 , rel. min. Cármen Lúcia, j. 3-5-2023, P, DJE de 10-5-2023.	Controle concentrado de constitucionalidade Critérios de desempate na promoção e remoção de Defensor Público estadual por antiguidade. Inobservância dos critérios estabelecidos na Lei Orgânica da Defe	ref	ref
83462	cf-art-135																		Controle concentrado de constitucionalidade Os honorários de sucumbência constituem vantagem de natureza remuneratória por serviços prestados com eficiência no desempenho da função pública. O art. 135		
11990	cf-art-135	ADI	171	ADI_171											http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=266233&amp;PROCESSO=171&amp;CLASSE=ADI&amp;cod_classe=504&amp;ORIGEM=IT&amp;RECURSO=0&amp;TIP_JULGAMENTO=&amp;EMENTA=1747	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=266233&amp;PROCESSO=171&amp;CLASSE=ADI&amp;cod_classe=504&amp;ORIGEM=IT&amp;RECURSO=0&amp;TIP_JULGAMENTO=&amp;EMENTA=1747 | http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=266217&amp;PROCESSO=138&amp;CLASSE=ADI&amp;cod_classe=504&amp;ORIGEM=IT&amp;RECURSO=0&amp;TIP_JULGAMENTO=&amp;EMENTA=1833 | http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=266362&amp;PROCESSO=456&amp;CLASSE=ADI&amp;cod_classe=504&amp;ORIGEM=IT&amp;RECURSO=0&amp;TIP_JULGAMENTO=&amp;EMENTA=2088	ADI 171 | ADI 138 | ADI 456		O STF assentou, no julgamento das ADI 171 -0/MG, ADI 138 -8/RJ e ADI 456 -4/600/PB, que as carreiras jurídicas a que se refere o art. 135 da Constituição são as de procurador de Estado e defensor públ		link
12034	cf-art-135																		Recusa do entendimento de que o sentido do art. 135 da CF não seria o de vincular reciprocamente a remuneração das diferentes carreiras a que alude, mas apenas o de explicitar que a cada uma delas se 		
93193	cf-art-142	ADI	6457	ADI_6457	Luiz Fux		09	04	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15367435185&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15367435185&amp;ext=.pdf	ADI 6.457	 ADI 6.457 , rel. min. Luiz Fux, j. 09.04.2024, P, DJE de 04.06.2024.	Controle concentrado de constitucionalidade A missão institucional das Forças Armadas na defesa da Pátria, na garantia dos poderes constitucionais e na garantia da lei e da ordem é incompatível com o 	ref	ref
48723	cf-art-142																		O cometimento do delito militar por agente civil em tempo de paz se dá em caráter excepcional. Tal cometimento se traduz em ofensa àqueles bens jurídicos tipicamente associados à função de natureza mi		
89264	cf-art-142	ADI	7092	ADI_7092	Edson Fachin		22-8-2023	11-9-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360854255&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360854255&amp;ext=.pdf	ADI 7.092	 ADI 7.092 , rel. min. Edson Fachin, j. 22-8-2023, P, DJE de 11-9-2023.	Controle concentrado de constitucionalidade Norma que dispõe sobre a reforma de militares temporários não está sujeita à reserva de lei complementar. As diferenças entre as carreiras de militares efet	ref	ref
87603	cf-art-142																		Controle concentrado de constitucionalidade As polícias militares e os corpos de bombeiros militares constituem forças auxiliares e reserva do Exército, sendo responsáveis, segundo o art. 144 da CF - 		
11883	cf-art-142																		O sentido da restrição dele quanto às punições disciplinares militares (art. 142, § 2º, da CF). (...) O entendimento relativo ao § 2º do art. 153 da EC 1/1969, segundo o qual o princípio de que, nas t		
67415	cf-art-142																		Cabe exclusivamente ao presidente da República, dentro do princípio da discricionariedade que a lei lhe outorga para avaliar e decidir segundo seus próprios critérios de conveniência e oportunidade, a		
89474	cf-art-142	ADI	5783	ADI_5783	Luiz Fux	Gilmar Mendes	12-9-2023	14-11-2023	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15362780472&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15362780472&amp;ext=.pdf	ADI 5.783	 ADI 5.783 , rel. min. Luiz Fux, red. do ac. min. Gilmar Mendes, j. 12-9-2023, P, DJE de 14-11-2023.	Controle concentrado de constitucionalidade Alegação de violação ao disposto no artigo 42, § 1º, que exige lei específica para tratar do regime de previdência do servidor militar, nos termos do art. 1	ref	ref
88300	cf-art-142	ADI	7093	ADI_7093	Edson Fachin		17-12-2022	6-2-2023	P					6360473	https://portal.stf.jus.br/processos/detalhe.asp?incidente=6360473	https://portal.stf.jus.br/processos/detalhe.asp?incidente=6360473	ADI 7.093	 ADI 7.093 , rel. min. Edson Fachin, j. 17-12-2022, P, DJE de 6-2-2023.	Remuneração dos militares não é matéria reservada a lei complementar, e portanto deve ser regulamentada por meio de lei ordinária, nos termos do art. 142, § 3º, inciso X, da CRFB. [ ADI 7.093 , rel. m	ref	ref
